Month,ALSACE_BLANC_BE,ALSACE_BLANC_CA,ALSACE_BLANC_CH,ALSACE_BLANC_CN,ALSACE_BLANC_DE,ALSACE_BLANC_GB,ALSACE_BLANC_HK,ALSACE_BLANC_JP,ALSACE_BLANC_NL,ALSACE_BLANC_OTHER,ALSACE_BLANC_US,BEAUJOLAIS_ROUGE_BE,BEAUJOLAIS_ROUGE_CA,BEAUJOLAIS_ROUGE_CH,BEAUJOLAIS_ROUGE_CN,BEAUJOLAIS_ROUGE_DE,BEAUJOLAIS_ROUGE_GB,BEAUJOLAIS_ROUGE_HK,BEAUJOLAIS_ROUGE_JP,BEAUJOLAIS_ROUGE_NL,BEAUJOLAIS_ROUGE_OTHER,BEAUJOLAIS_ROUGE_US,BORDEAUX_BLANC_BE,BORDEAUX_BLANC_CA,BORDEAUX_BLANC_CH,BORDEAUX_BLANC_CN,BORDEAUX_BLANC_DE,BORDEAUX_BLANC_GB,BORDEAUX_BLANC_HK,BORDEAUX_BLANC_JP,BORDEAUX_BLANC_NL,BORDEAUX_BLANC_OTHER,BORDEAUX_BLANC_US,BORDEAUX_ROUGE_BE,BORDEAUX_ROUGE_CA,BORDEAUX_ROUGE_CH,BORDEAUX_ROUGE_CN,BORDEAUX_ROUGE_DE,BORDEAUX_ROUGE_GB,BORDEAUX_ROUGE_HK,BORDEAUX_ROUGE_JP,BORDEAUX_ROUGE_NL,BORDEAUX_ROUGE_OTHER,BORDEAUX_ROUGE_US,BOURGOGNE_BLANC_BE,BOURGOGNE_BLANC_CA,BOURGOGNE_BLANC_CH,BOURGOGNE_BLANC_CN,BOURGOGNE_BLANC_DE,BOURGOGNE_BLANC_GB,BOURGOGNE_BLANC_HK,BOURGOGNE_BLANC_JP,BOURGOGNE_BLANC_NL,BOURGOGNE_BLANC_OTHER,BOURGOGNE_BLANC_US,BOURGOGNE_ROUGE_BE,BOURGOGNE_ROUGE_CA,BOURGOGNE_ROUGE_CH,BOURGOGNE_ROUGE_CN,BOURGOGNE_ROUGE_DE,BOURGOGNE_ROUGE_GB,BOURGOGNE_ROUGE_HK,BOURGOGNE_ROUGE_JP,BOURGOGNE_ROUGE_NL,BOURGOGNE_ROUGE_OTHER,BOURGOGNE_ROUGE_US,CHAMPAGNE_MOUSSEUX_BE,CHAMPAGNE_MOUSSEUX_CA,CHAMPAGNE_MOUSSEUX_CH,CHAMPAGNE_MOUSSEUX_CN,CHAMPAGNE_MOUSSEUX_DE,CHAMPAGNE_MOUSSEUX_GB,CHAMPAGNE_MOUSSEUX_HK,CHAMPAGNE_MOUSSEUX_JP,CHAMPAGNE_MOUSSEUX_NL,CHAMPAGNE_MOUSSEUX_OTHER,CHAMPAGNE_MOUSSEUX_US,EUROPE_ROUGE_BE,EUROPE_ROUGE_CA,EUROPE_ROUGE_CH,EUROPE_ROUGE_CN,EUROPE_ROUGE_DE,EUROPE_ROUGE_GB,EUROPE_ROUGE_HK,EUROPE_ROUGE_JP,EUROPE_ROUGE_NL,EUROPE_ROUGE_OTHER,EUROPE_ROUGE_US,FRANCE_BLANC_BE,FRANCE_BLANC_CA,FRANCE_BLANC_CH,FRANCE_BLANC_CN,FRANCE_BLANC_DE,FRANCE_BLANC_GB,FRANCE_BLANC_HK,FRANCE_BLANC_JP,FRANCE_BLANC_NL,FRANCE_BLANC_OTHER,FRANCE_BLANC_US,FRANCE_MOUSSEUX_BE,FRANCE_MOUSSEUX_CA,FRANCE_MOUSSEUX_CH,FRANCE_MOUSSEUX_CN,FRANCE_MOUSSEUX_DE,FRANCE_MOUSSEUX_GB,FRANCE_MOUSSEUX_HK,FRANCE_MOUSSEUX_JP,FRANCE_MOUSSEUX_NL,FRANCE_MOUSSEUX_OTHER,FRANCE_MOUSSEUX_US,FRANCE_ROUGE_BE,FRANCE_ROUGE_CA,FRANCE_ROUGE_CH,FRANCE_ROUGE_CN,FRANCE_ROUGE_DE,FRANCE_ROUGE_GB,FRANCE_ROUGE_HK,FRANCE_ROUGE_JP,FRANCE_ROUGE_NL,FRANCE_ROUGE_OTHER,FRANCE_ROUGE_US,LANGUEDOC_ROUGE_BE,LANGUEDOC_ROUGE_CA,LANGUEDOC_ROUGE_CH,LANGUEDOC_ROUGE_CN,LANGUEDOC_ROUGE_DE,LANGUEDOC_ROUGE_GB,LANGUEDOC_ROUGE_HK,LANGUEDOC_ROUGE_JP,LANGUEDOC_ROUGE_NL,LANGUEDOC_ROUGE_OTHER,LANGUEDOC_ROUGE_US,LOIRE_BLANC_BE,LOIRE_BLANC_CA,LOIRE_BLANC_CH,LOIRE_BLANC_CN,LOIRE_BLANC_DE,LOIRE_BLANC_GB,LOIRE_BLANC_HK,LOIRE_BLANC_JP,LOIRE_BLANC_NL,LOIRE_BLANC_OTHER,LOIRE_BLANC_US,LOIRE_ROUGE_BE,LOIRE_ROUGE_CA,LOIRE_ROUGE_CH,LOIRE_ROUGE_CN,LOIRE_ROUGE_DE,LOIRE_ROUGE_GB,LOIRE_ROUGE_HK,LOIRE_ROUGE_JP,LOIRE_ROUGE_NL,LOIRE_ROUGE_OTHER,LOIRE_ROUGE_US,OTHER_ROUGE_BE,OTHER_ROUGE_CA,OTHER_ROUGE_CH,OTHER_ROUGE_CN,OTHER_ROUGE_DE,OTHER_ROUGE_GB,OTHER_ROUGE_HK,OTHER_ROUGE_JP,OTHER_ROUGE_NL,OTHER_ROUGE_OTHER,OTHER_ROUGE_US,RHÔNE_ROUGE_BE,RHÔNE_ROUGE_CA,RHÔNE_ROUGE_CH,RHÔNE_ROUGE_CN,RHÔNE_ROUGE_DE,RHÔNE_ROUGE_GB,RHÔNE_ROUGE_HK,RHÔNE_ROUGE_JP,RHÔNE_ROUGE_NL,RHÔNE_ROUGE_OTHER,RHÔNE_ROUGE_US
2012-12-01,371228,120628,30410,23005,125685,42338,15986,48944,132988,3803.015625,87619,19632.0,102295,9010.0,39642.0,35687.0,281143,9576.0,21492.0,27909.0,3107.7936507936506,155878,133992,33751.0,19143.5,130392.0,72481,129385,27483.0,44884.5,148753.0,3610.3956043956046,124856,1068710,178304,219988,2594498,1215880,817520,449656,523322,237569,19529.63120567376,583368,228200,66624,24048.5,38019.0,53148,616426,17687.0,268875,110092.0,6702.791208791209,267350,49204.0,81726.0,19654.0,71540.0,13928.5,73313.0,22091.0,96371,41819.5,3994.741176470588,119873,841168,70852.5,232030,54329.0,1074562,1202710,53023.0,142516,169884.0,18837.827027027026,487212,266602,126927,70775,462389,757544,443089,41066.642857142855,123219,423697,13899.89423076923,149796,4401.714285714285,2052.0,175.75,0.0,4324.0,6398.2,507.0,0.0,232.0,848.1111111111111,1804.25,61121.666666666664,3174.5,2474.3333333333335,20442.666666666668,224026,42456.5,13020.5,114496,27323.5,17643.546391752578,168102,15327.0,2900.0,4920.25,165.8,6187.375,6168.8,524.5714285714286,6817.444444444444,27526.0,1348.6052631578948,5143.818181818182,381578,135874,63925.5,410248,366288,474603,66040.0,62133.5,280417,4782.64705882353,87852,170978,51615.5,38089.0,6151.0,108532,573213,2418.5,24336.5,33170.5,2242.8026315789475,211725,68630,17600.0,1674.5,14171.0,8423.0,55193.0,31161.0,15074.0,22075.5,2220.5238095238096,50066.0,11599.1,1401.3333333333333,3712.5,4593.0,30587.333333333332,45043.1,1399.5,1417.6666666666667,128086.11111111111,1871.8324873096446,4748.0,336288,134200,108962,165326.0,172482,955128,16221.0,96463.0,209376,9529.17,405928
2013-01-01,374848,139653,104664,25281,123265,66257,3968,28750,251494,7259.169491525424,54970,58338.0,154261,25957.5,8803.0,11275.5,150596,3206.0,4513.0,46361.0,5894.451612903225,110332,128649,51904.0,10189.5,114419.0,65966,131775,23834.0,149016.0,195872.0,3393.7294117647057,145039,882454,239342,236222,1619604,1228792,942578,283530,517082,246851,17771.634920634922,528432,165244,178822,11394.5,16787.0,61870,411401,25241.0,106904,240827.0,6984.644444444444,211842,34743.0,111686.0,25037.5,64129.0,17775.0,109440.0,16557.0,87366,56924.0,3168.5584415584417,92064,385215,61558.5,121802,33690.5,637394,1264675,30817.5,172148,51738.0,15527.940476190477,521838,301675,169842,80683,321463,964900,440275,15430.538461538461,124011,372727,15254.662807525325,123908,2934.8571428571427,900.0,74.5,300.0,5986.666666666667,5393.6,309.0,1003.5,367.0,466.88235294117646,2115.4,35302.666666666664,13990.0,1924.5,15865.5,150043,56249.0,2501.5,72358,12336.0,11315.154761904761,148455,11438.92857142857,2787.0,3709.4545454545455,169.4,1818.0,2139.4285714285716,2129.714285714286,400.0,25922.8,860.2013888888889,2438.5833333333335,359145,113226,55994.5,289336,432888,431855,57301.0,42052.0,150809,5203.557142857143,122166,125706,52638.0,34790.0,7229.0,113000,440407,4259.0,22405.5,69488.0,3004.306666666667,158641,84234,21025.0,1162.0,24682.0,7511.5,64315.0,1829.0,20176.0,93194.0,2001.15,23587.5,6024.181818181818,630.0,3334.714285714286,1529.8,30291.625,51992.5,1657.25,482.6,54329.375,3027.34375,3326.8,449273,199200,197154,118580.0,230000,614131,19372.5,77048.0,163439,10023.510416666666,327931
2013-02-01,375498,156777,92152,5749,120375,52371,4358,36012,204263,7685.767857142857,125223,41135.0,84318,111029.0,9739.0,22087.0,148702,1026.0,38184.0,32478.0,3405.5,131666,136926,40833.0,41242.0,120763.0,84762,99464,8605.5,79456.5,107623.0,3634.6516853932585,139938,984166,217702,308894,1383104,1053252,721918,267746,1298036,259317,19158.125,491770,244931,153648,32002.0,9263.0,216745,754479,43801.0,290892,196718.0,6987.733333333334,276902,53708.0,140019.0,19963.0,44596.0,19882.0,68711.5,31431.0,91506,30284.5,2685.4556962025317,124190,313558,45971.5,132612,34392.0,481916,771421,30673.0,150500,48355.5,13140.994845360825,597520,249617,136491,84317,363635,979814,405933,37372.0,113105,330515,13619.035809018567,188818,3062.8333333333335,0.0,443.5,0.0,2944.0,4759.0,0.0,533.5,27.0,1003.3529411764706,6243.0,14700.0,16197.0,2112.3333333333335,20822.666666666668,99404,37687.0,5469.5,84758,3836.0,8129.623762376237,154847,9399.823529411764,2262.0,2223.5454545454545,2401.285714285714,1905.076923076923,3933.181818181818,3891.1428571428573,4726.0,25410.75,576.0784313725491,7544.2,403735,123710,120031.0,299820,327493,188072,43395.0,58863.5,167832,4414.811594202899,173544,66414,92484.0,23148.0,2880.0,108624,226384,3309.0,26919.5,112984.0,3544.2051282051284,236807,257666,23513.0,16112.0,21839.0,26149.0,67304.0,1790.0,10415.0,113023.0,1983.4864864864865,62101.5,9248.272727272728,1173.25,1362.0,1381.75,19242.777777777777,34216.11111111111,873.25,4942.0,32860.125,1770.3333333333333,4421.0,489640,150854,242904,86987.0,221272,506929,12905.0,78940.0,235036,10197.703703703704,516977
2013-03-01,278874,162319,108159,5925,106942,57142,6658,39154,385067,8073.532258064516,88557,27379.5,131040,88631.0,12775.0,23496.0,311022,5583.0,17149.0,35741.0,2178.4285714285716,460284,133032,48031.0,35274.5,65447.0,80055,274640,26220.0,196870.0,62224.5,4667.684210526316,147980,900786,227836,312252,1780500,1136713,1270400,282762,564320,209512,20349.780821917808,764476,152038,117814,30992.0,24632.0,138837,619192,20680.5,336872,184818.0,7036.132075471698,318739,27137.0,54643.0,25082.5,49412.0,17211.0,62361.0,14951.5,116744,43503.5,3645.4805194805194,161458,312758,63903.5,96214,15141.5,582613,847474,36511.0,163695,63240.0,14312.670157068063,474014,317028,175888,93519,463223,975063,503212,26645.81818181818,114490,369057,14412.896373056994,277398,3211.1666666666665,0.0,199.5,0.0,21731.5,4643.714285714285,91.0,0.0,8381.5,363.1,11878.5,48549.666666666664,7439.0,10719.5,58743.5,200691,23652.666666666668,6664.5,130258,22601.0,10156.67857142857,154503,10491.117647058823,1647.5,4136.916666666667,1088.5714285714287,1748.125,7129.571428571428,1269.857142857143,255.125,29106.333333333332,1094.7266666666667,8350.75,422862,149046,64963.5,442045,412206,317522,34803.0,108331.0,113550,5626.013888888889,212278,133505,76976.5,15429.0,5630.0,138402,442225,5777.5,37094.0,110319.0,3815.375,241122,142626,15577.5,3670.0,43982.0,30933.0,74067.0,9503.0,8006.0,67767.5,2260.101694915254,156702.0,8605.181818181818,11291.5,4432.285714285715,4083.6666666666665,33220.75,43854.142857142855,388.0,4725.0,66325.88888888889,3572.3444444444444,479.6,362552,293703,262432,43427.0,214840,853183,11252.0,131614.0,141690,14103.853211009175,423919
2013-04-01,280638,148714,87006,23454,189664,118728,7612,45464,355312,8741.633333333333,109914,27411.5,236769,31073.5,24112.0,33660.0,374110,10189.0,38156.0,42372.0,3904.4285714285716,318296,130739,68977.0,37490.5,64589.0,91676,175846,7298.0,70825.5,48519.5,4452.815533980583,138196,894746,306163,260933,1832420,1002722,929648,348688,811271,221066,20989.43624161074,676228,249152,108884,29256.0,19234.0,95467,414456,38615.0,368820,191115.0,9415.48,393420,63670.0,46326.0,32169.5,41212.5,26663.5,74614.0,61588.5,124779,51123.0,3037.458823529412,171663,291088,71895.0,135378,22002.5,499558,803530,30644.5,222682,52922.0,18298.902564102566,492854,317787,219982,99101,377213,913847,567035,39478.5,136041,467051,13512.201834862386,232264,3969.1666666666665,0.0,231.66666666666666,240.0,14907.666666666666,5052.5,14.0,300.0,14281.0,1108.2592592592594,10885.0,38653.0,15897.0,4545.333333333333,38856.333333333336,170149,28635.333333333332,11171.0,73285,26427.0,8491.07142857143,135179,8555.842105263158,7180.0,5264.909090909091,982.8,3722.0,5192.5,1618.2,305.5,50650.5,1164.7398843930637,8749.42857142857,397476,230194,184199.0,341861,330165,316426,38412.0,55438.5,185102,6382.236842105263,298374,127654,92644.5,40412.0,8569.0,303550,552783,5016.0,57410.0,169333.0,4041.5227272727275,314947,258277,17523.0,5480.5,43240.0,65700.0,31953.5,1493.0,17943.0,139361.0,2863.4675324675327,98579.5,19749.454545454544,4321.2,4344.5,978.1666666666666,28512.5,54904.71428571428,2000.3333333333333,3969.25,54575.11111111111,3097.518134715026,755.8333333333334,499092,160238,325028,129987.0,298232,806184,9380.0,95421.0,177760,11296.11304347826,487566
2013-05-01,352658,134997,36422,23963,152506,80391,10542,57421,215243,9377.924242424242,131903,46360.5,217764,87892.5,17635.0,12277.0,235676,7832.0,34294.0,7345.0,2571.3623188405795,144120,187868,68450.0,22515.5,118390.0,78308,214254,22997.0,139530.0,118649.0,5944.75,148347,832578,223978,181592,2215184,1247706,831972,325808,579928,213028,21688.189393939392,549726,226119,144173,23204.5,26341.0,123458,463136,9758.5,357328,189668.0,9476.316831683169,364265,60588.0,68410.0,38830.5,56187.5,10842.0,88564.0,13293.0,126304,18940.5,2954.5119047619046,135956,306772,45442.5,109999,29255.0,580692,935452,21539.5,204136,56969.5,18289.494623655915,424714,312666,194617,108583,322294,803479,542489,43120.583333333336,125934,476945,15371.249681528663,231107,4258.8,1236.0,285.3333333333333,445.0,5472.5,2463.625,139.0,135.0,6061.5,947.1481481481482,3178.8,50236.333333333336,5844.0,3059.0,16232.0,168056,43657.333333333336,3676.0,114114,27571.0,7519.61052631579,149241,10353.29411764706,504.0,1959.2727272727273,661.4,2711.909090909091,1994.3076923076924,603.875,1321.4444444444443,64642.0,1128.095541401274,4346.75,476834,122502,156865.0,464515,440944,270796,106961.0,54065.0,173584,4973.077922077922,191074,114095,58521.5,30360.0,10348.0,184736,671393,1956.0,35805.0,124507.0,3084.1666666666665,334577,138880,14886.5,46428.5,24797.0,25989.5,47148.0,2039.0,29095.0,257526.0,2659.24,77983.0,21362.090909090908,2534.0,2865.3333333333335,1483.6666666666667,35457.666666666664,47259.555555555555,716.75,2361.6666666666665,58188.8,4250.00518134715,1229.4,433015,281500,139162,185940.0,176305,672659,38437.0,104762.0,158729,12812.646464646465,359595
2013-06-01,329753,119353,141596,50544,125171,78102,10481,53580,157039,8047.885714285714,83060,30344.5,208731,31234.0,18318.0,14124.0,154024,8947.0,79888.0,28934.0,3159.257575757576,138572,99278,36614.5,11403.0,103460.5,83599,236024,19107.0,92292.5,66179.0,4903.539325842697,281957,619398,231618,190326,2441756,780146,886611,330038,664574,130340,20078.68275862069,543418,174700,91246,24495.0,27168.0,135373,478818,36413.0,154979,122909.5,9259.083333333334,375508,32995.5,71723.5,21328.5,53216.0,21015.0,69447.0,11266.5,110070,18268.0,3884.4675324675327,152942,438002,61344.0,145470,53220.5,516349,882194,36773.0,198444,62641.5,21930.177142857145,615269,271186,191875,110614,365960,1078185,559887,37031.25,121750,434541,15589.1608040201,196868,3288.6666666666665,0.0,320.6666666666667,450.0,10670.5,2130.0,6602.0,0.0,28428.0,597.8333333333334,5082.6,42171.666666666664,12910.0,1371.0,49148.0,107322,37708.666666666664,7349.0,103546,15907.0,11628.816326530612,118432,8381.785714285714,514.0,2573.1,5248.875,2730.8,1768.0833333333333,1115.857142857143,539.1111111111111,32471.0,1232.77304964539,4493.5,418956,297023,147134.0,760471,210307,299152,73569.0,44508.5,154822,4104.675,180370,130240,104332.0,33399.0,10465.0,147316,692078,3602.0,57173.5,102191.0,4020.269230769231,318083,234262,26832.0,1815.0,32946.0,32746.0,150879.0,1020.0,33068.0,171524.0,3207.030303030303,99309.0,7972.727272727273,3381.0,2036.0,6952.5,30702.25,39196.8,1839.0,698.75,51834.166666666664,3014.318181818182,1324.142857142857,416736,139543,165424,162799.0,189058,699990,20258.0,90306.0,100753,9490.254716981131,304999
2013-07-01,398228,160783,86797,26092,174974,104817,13695,57607,240448,10397.532258064517,140739,27284.0,274583,46295.5,13827.0,17234.0,182625,4676.0,41505.0,30552.0,5141.841269841269,135488,137532,46420.0,12249.0,226041.0,107138,287430,23550.5,157614.0,135224.0,6381.036585365854,377024,761860,430484,133814,2451722,1035900,934303,377862,602636,171544,23006.979020979023,682924,259310,308762,18259.5,30189.5,255447,682754,37539.0,293856,188255.0,12604.12087912088,402097,52446.5,156092.5,15442.5,129119.0,18256.0,91386.0,15689.0,110686,21861.0,4331.7468354430375,165632,382785,102500.0,160118,249144.5,667797,1195225,52816.5,243848,74798.0,23786.155080213903,1044937,364569,175322,78116,521472,881301,580829,37629.166666666664,107625,489086,17523.105263157893,228666,3342.0,0.0,478.0,600.0,19112.0,2582.0,540.0,1200.0,16069.0,640.1,6769.75,52949.666666666664,16219.5,2891.5,17394.333333333332,168106,56481.666666666664,8001.5,107630,13807.5,14079.176991150442,212316,8074.470588235294,265.25,9923.181818181818,7195.571428571428,2468.3636363636365,3246.5,1399.857142857143,2833.8333333333335,28828.8,811.7926829268292,4009.7272727272725,379718,246425,81654.0,508380,385386,251446,85945.0,68671.0,207654,7877.056338028169,140600,121410,89514.5,17603.5,6889.0,106394,911685,7488.0,42676.0,114153.0,4507.305555555556,349875,228059,35730.0,16402.0,19129.5,34379.5,82993.5,3401.0,17557.0,197411.0,2662.945205479452,73556.0,10888.272727272728,1523.0,1567.857142857143,19226.5,28539.5,68116.28571428571,2219.0,1274.5,47609.666666666664,2429.779005524862,3922.0,404214,403614,281340,126964.5,179230,767046,32237.5,76309.5,197045,12229.102803738318,377777
2013-08-01,318588,123737,55734,17305,110936,39625,12958,30554,174774,8492.967741935483,84232,30753.0,181895,21562.0,15402.0,3423.0,49455,3243.0,44483.0,21308.0,2829.5593220338983,183326,139740,59354.0,26705.5,104598.0,70330,149996,14923.0,281158.0,113438.0,5130.411764705882,162946,1181436,287702,185856,1430671,742569,597915,264470,826703,190797,21046.007092198583,505515,287067,198302,29975.0,13412.0,71610,374977,19438.0,244704,122281.0,6928.5,228394,39741.0,138754.0,22785.0,21169.5,7428.0,39211.5,11022.5,140426,21943.0,2750.6619718309857,123786,386684,97892.0,117852,46602.0,588100,845432,20058.0,178268,33276.0,20004.91712707182,1116368,252597,154345,66783,221981,776296,449552,39751.083333333336,108894,419547,14265.674293405114,167477,3370.6666666666665,4950.0,0.0,0.0,5329.666666666667,1876.4,0.0,0.0,7101.0,892.1304347826087,3832.25,45105.333333333336,21612.5,5217.5,28888.0,175674,59517.0,6876.0,76837,2470.0,9918.9793814433,204346,10722.666666666666,1620.0,4571.4,4767.0,1570.6,733.1818181818181,86.11111111111111,2366.2,14628.285714285714,1541.3559322033898,2200.75,437337,111502,109672.0,423465,281402,159567,45889.5,91545.0,141637,5561.636363636364,159945,151066,59538.5,13415.0,3925.5,105037,459832,10715.0,27919.0,92119.0,3118.74358974359,207852,250689,18261.0,1179.0,20696.5,24926.5,111728.0,861.0,24647.0,101596.0,2665.8630136986303,50747.0,6488.545454545455,1095.0,2464.3333333333335,2257.5,18118.444444444445,58838.8,1292.4,538.0,53192.833333333336,2805.295918367347,1344.75,425794,270581,112789,54632.0,153768,441828,12600.0,100930.0,228646,8821.641509433963,218549
2013-09-01,246586,127112,61726,3689,108130,74782,7521,57239,225003,7947.183098591549,106853,40566.0,134080,17269.0,17836.0,22478.0,131104,4862.0,49355.0,38857.0,3863.097222222222,232106,167104,41555.0,54731.0,46737.0,67951,201948,19739.0,150278.5,107845.0,7019.21568627451,138138,1085188,365859,260612,1576532,1436662,910458,252262,970556,306858,27808.97972972973,725463,284602,168432,91655.0,16310.0,228511,527674,26411.0,200988,177847.0,11405.5,358947,65604.5,87820.0,88660.0,35616.0,33002.0,111977.0,10017.0,185546,55567.0,4666.817073170731,171673,578330,142101.0,247100,25335.0,1121678,1470230,48422.5,312540,98745.5,24058.074866310162,1261710,248458,169590,107130,404919,777342,485425,34094.083333333336,168450,377415,14903.838179519595,193500,3604.285714285714,0.0,125.0,1067.0,5224.666666666667,3842.2,441.0,0.0,5703.0,379.7307692307692,8366.0,39827.0,31218.5,829.0,53187.0,224922,26852.0,4625.0,222414,8751.0,13033.245283018869,219025,8176.315789473684,304.5,3505.090909090909,451.75,2545.0,5677.0,620.2222222222222,315.5,32574.333333333332,1467.2083333333333,6568.636363636364,315518,233968,85330.0,279782,269200,269205,10711.0,70612.5,209802,7254.676470588235,109146,173921,66514.0,18951.0,9115.0,256573,276500,5824.0,83822.0,83993.0,3475.879120879121,266609,102126,14880.0,10629.0,17116.0,22511.5,67369.0,8641.0,19304.0,56233.0,2628.576923076923,32195.5,9985.363636363636,453.8333333333333,3188.375,10174.2,32800.375,47239.0,629.0,2256.0,41497.72727272727,3297.657894736842,4371.6,443633,188706,159210,75796.5,298422,716537,7334.0,54444.0,276112,12267.465517241379,444734
2013-10-01,310893,101279,99616,11573,137824,89699,12701,38692,188607,9335.914285714285,161532,91681.0,412631,58331.5,45742.5,39552.0,361271,10372.0,515898.0,49336.0,5313.517241379311,855151,177924,54673.0,14074.5,73105.5,117758,280714,47770.0,99569.5,121831.0,7624.805555555556,180414,913676,323348,294666,2052996,1568324,1277098,452569,789363,352587,32105.38787878788,870253,187913,261000,19680.0,19760.0,74286,613630,14735.0,334147,198785.0,8054.478632478633,474419,100977.0,84672.0,43646.5,24524.0,39904.5,122576.0,17177.0,124734,32696.0,3439.2020202020203,191891,715366,153605.0,692366,31386.0,1075211,2222514,54948.0,253044,181159.0,27621.12093023256,1147187,258096,173877,55230,445802,956677,487996,50396.555555555555,137859,429772,15306.12906724512,182867,3458.6666666666665,0.0,101.0,180.0,4260.0,3540.2,60.0,474.0,7791.0,841.3823529411765,13427.0,54534.0,19675.0,16695.5,43972.5,218330,43652.0,8570.5,165925,8345.5,14984.684615384615,242985,9944.333333333334,338.0,5369.8,509.375,3962.4545454545455,7075.133333333333,262.44444444444446,3380.222222222222,46332.6,1358.9817351598174,6846.333333333333,266667,157266,65852.0,297268,401982,264697,38948.0,54909.5,243192,4926.058823529412,229781,137032,81062.5,33677.0,11709.0,86652,335957,2532.0,85520.0,96930.0,4165.835294117647,293814,63716,16087.0,15822.5,32707.0,19142.0,83781.0,1577.0,25529.0,38100.0,2554.41975308642,42972.0,7868.818181818182,2469.4,3877.0,5732.5,26512.444444444445,37822.444444444445,2637.6,7470.8,68515.9,2855.07299270073,4966.833333333333,478952,267260,157284,93517.0,515126,1099967,30214.0,43430.0,190250,12634.063492063493,474508
2013-11-01,471702,159753,108182,49126,196035,83730,13715,57218,150003,7733.513157894737,87078,168783.0,344328,105202.0,56246.0,340207.5,265814,13386.0,2553096.5,160594.5,8687.851239669422,202411,138525,51767.0,38863.0,63413.5,90266,193084,8456.0,64823.5,106435.0,5825.324561403509,98438,905603,194026,265568,1970742,1498854,1289156,404573,511814,314766,28073.666666666668,552246,270506,228268,45715.0,18246.0,106026,869546,15631.5,144644,226356.0,8491.58878504673,255120,42074.5,121290.0,38248.0,34914.0,25896.5,94152.5,21260.0,108606,66504.0,3608.7586206896553,124168,839608,127763.5,421508,31002.5,1517623,2638630,29725.5,147276,273241.0,28051.958139534883,685462,253718,131579,70449,441510,740495,563866,31368.272727272728,82673,457264,14724.894674556213,104280,4821.833333333333,225.0,228.0,0.0,5771.333333333333,4008.0,67.5,1770.0,9863.5,1016.4375,3832.8571428571427,73468.66666666667,38439.0,2884.0,24589.0,346935,64766.333333333336,11143.0,106536,75678.0,19651.466019417476,192139,10564.764705882353,1314.0,4167.545454545455,304.2857142857143,4326.0,8377.461538461539,327.85714285714283,229.5,46159.6,706.554347826087,5051.555555555556,341764,286997,71344.0,370722,449190,393354,34441.5,30109.5,171321,4173.012195121952,192287,135546,127098.0,24534.0,6644.0,92575,784837,7642.0,59905.0,143220.0,2767.6363636363635,161220,94768,15660.0,1152.0,11447.0,16456.0,96179.0,11864.0,15043.0,40696.0,1600.0886075949368,49901.0,9023.272727272728,1998.1666666666667,2282.777777777778,5954.0,29475.444444444445,46009.5,4328.5,4224.75,68052.0,3429.2375,2257.25,541876,255449,257203,120732.0,516354,1214440,5591.0,55798.0,301156,13707.330508474577,314306
2013-12-01,336866,125017,55042,5653,96746,46545,7632,55953,244919,6804.078125,74909,44843.5,258862,9646.5,3982.0,21191.0,81922,6029.0,24430.0,24013.0,2169.285714285714,105683,137762,33418.0,24911.5,82748.0,61684,205464,9757.0,75742.5,53748.0,5144.65306122449,62980,966718,220523,190494,1776769,1017206,798192,427905,599593,277665,27188.777777777777,611206,236516,145296,16725.0,5375.5,75974,674241,38821.0,288320,158744.0,6330.255102040816,294352,58585.5,131525.0,42950.0,51761.0,12239.5,77479.5,23948.0,108885,70056.0,3635.185185185185,132036,973324,70274.0,260384,17327.5,1258682,1833236,41007.5,175259,165090.5,22053.147208121827,636996,285030,125285,79637,312081,770206,435560,36205.57142857143,129396,474254,13573.715572715573,169782,3962.5,2745.0,132.5,1497.0,5921.666666666667,10336.0,0.0,2340.0,3138.6666666666665,325.0,3899.8,66814.0,17795.0,5772.0,33217.5,323205,24455.333333333332,2957.0,67470,31761.0,12814.777777777777,146312,12357.117647058823,665.6666666666666,6610.214285714285,289.5,4203.4,6260.916666666667,605.0,1763.5454545454545,55403.0,1435.196319018405,4686.75,258552,179007,64608.0,262047,303374,257694,60602.0,54472.5,175204,3963.1617647058824,79180,154810,36746.0,29537.0,12028.0,97283,585617,6731.0,24392.0,64496.0,2631.5555555555557,177540,96382,11186.0,1292.0,14432.0,6348.5,55440.0,3251.0,9359.0,91218.0,1734.0597014925372,51918.0,8115.818181818182,2891.6666666666665,2123.1,4200.25,31283.625,43692.0,1351.8333333333333,2037.1666666666667,73493.0,4258.545893719806,4031.0,461344,121055,91577,71451.0,160778,696753,14647.0,106913.0,137907,10612.394495412844,449121
