Month,ALSACE_BLANC_BE,ALSACE_BLANC_CA,ALSACE_BLANC_CH,ALSACE_BLANC_CN,ALSACE_BLANC_DE,ALSACE_BLANC_GB,ALSACE_BLANC_HK,ALSACE_BLANC_JP,ALSACE_BLANC_NL,ALSACE_BLANC_OTHER,ALSACE_BLANC_US,BEAUJOLAIS_ROUGE_BE,BEAUJOLAIS_ROUGE_CA,BEAUJOLAIS_ROUGE_CH,BEAUJOLAIS_ROUGE_CN,BEAUJOLAIS_ROUGE_DE,BEAUJOLAIS_ROUGE_GB,BEAUJOLAIS_ROUGE_HK,BEAUJOLAIS_ROUGE_JP,BEAUJOLAIS_ROUGE_NL,BEAUJOLAIS_ROUGE_OTHER,BEAUJOLAIS_ROUGE_US,BORDEAUX_BLANC_BE,BORDEAUX_BLANC_CA,BORDEAUX_BLANC_CH,BORDEAUX_BLANC_CN,BORDEAUX_BLANC_DE,BORDEAUX_BLANC_GB,BORDEAUX_BLANC_HK,BORDEAUX_BLANC_JP,BORDEAUX_BLANC_NL,BORDEAUX_BLANC_OTHER,BORDEAUX_BLANC_US,BORDEAUX_ROUGE_BE,BORDEAUX_ROUGE_CA,BORDEAUX_ROUGE_CH,BORDEAUX_ROUGE_CN,BORDEAUX_ROUGE_DE,BORDEAUX_ROUGE_GB,BORDEAUX_ROUGE_HK,BORDEAUX_ROUGE_JP,BORDEAUX_ROUGE_NL,BORDEAUX_ROUGE_OTHER,BORDEAUX_ROUGE_US,BOURGOGNE_BLANC_BE,BOURGOGNE_BLANC_CA,BOURGOGNE_BLANC_CH,BOURGOGNE_BLANC_CN,BOURGOGNE_BLANC_DE,BOURGOGNE_BLANC_GB,BOURGOGNE_BLANC_HK,BOURGOGNE_BLANC_JP,BOURGOGNE_BLANC_NL,BOURGOGNE_BLANC_OTHER,BOURGOGNE_BLANC_US,BOURGOGNE_ROUGE_BE,BOURGOGNE_ROUGE_CA,BOURGOGNE_ROUGE_CH,BOURGOGNE_ROUGE_CN,BOURGOGNE_ROUGE_DE,BOURGOGNE_ROUGE_GB,BOURGOGNE_ROUGE_HK,BOURGOGNE_ROUGE_JP,BOURGOGNE_ROUGE_NL,BOURGOGNE_ROUGE_OTHER,BOURGOGNE_ROUGE_US,CHAMPAGNE_MOUSSEUX_BE,CHAMPAGNE_MOUSSEUX_CA,CHAMPAGNE_MOUSSEUX_CH,CHAMPAGNE_MOUSSEUX_CN,CHAMPAGNE_MOUSSEUX_DE,CHAMPAGNE_MOUSSEUX_GB,CHAMPAGNE_MOUSSEUX_HK,CHAMPAGNE_MOUSSEUX_JP,CHAMPAGNE_MOUSSEUX_NL,CHAMPAGNE_MOUSSEUX_OTHER,CHAMPAGNE_MOUSSEUX_US,EUROPE_ROUGE_BE,EUROPE_ROUGE_CA,EUROPE_ROUGE_CH,EUROPE_ROUGE_CN,EUROPE_ROUGE_DE,EUROPE_ROUGE_GB,EUROPE_ROUGE_HK,EUROPE_ROUGE_JP,EUROPE_ROUGE_NL,EUROPE_ROUGE_OTHER,EUROPE_ROUGE_US,FRANCE_BLANC_BE,FRANCE_BLANC_CA,FRANCE_BLANC_CH,FRANCE_BLANC_CN,FRANCE_BLANC_DE,FRANCE_BLANC_GB,FRANCE_BLANC_HK,FRANCE_BLANC_JP,FRANCE_BLANC_NL,FRANCE_BLANC_OTHER,FRANCE_BLANC_US,FRANCE_MOUSSEUX_BE,FRANCE_MOUSSEUX_CA,FRANCE_MOUSSEUX_CH,FRANCE_MOUSSEUX_CN,FRANCE_MOUSSEUX_DE,FRANCE_MOUSSEUX_GB,FRANCE_MOUSSEUX_HK,FRANCE_MOUSSEUX_JP,FRANCE_MOUSSEUX_NL,FRANCE_MOUSSEUX_OTHER,FRANCE_MOUSSEUX_US,FRANCE_ROUGE_BE,FRANCE_ROUGE_CA,FRANCE_ROUGE_CH,FRANCE_ROUGE_CN,FRANCE_ROUGE_DE,FRANCE_ROUGE_GB,FRANCE_ROUGE_HK,FRANCE_ROUGE_JP,FRANCE_ROUGE_NL,FRANCE_ROUGE_OTHER,FRANCE_ROUGE_US,LANGUEDOC_ROUGE_BE,LANGUEDOC_ROUGE_CA,LANGUEDOC_ROUGE_CH,LANGUEDOC_ROUGE_CN,LANGUEDOC_ROUGE_DE,LANGUEDOC_ROUGE_GB,LANGUEDOC_ROUGE_HK,LANGUEDOC_ROUGE_JP,LANGUEDOC_ROUGE_NL,LANGUEDOC_ROUGE_OTHER,LANGUEDOC_ROUGE_US,LOIRE_BLANC_BE,LOIRE_BLANC_CA,LOIRE_BLANC_CH,LOIRE_BLANC_CN,LOIRE_BLANC_DE,LOIRE_BLANC_GB,LOIRE_BLANC_HK,LOIRE_BLANC_JP,LOIRE_BLANC_NL,LOIRE_BLANC_OTHER,LOIRE_BLANC_US,LOIRE_ROUGE_BE,LOIRE_ROUGE_CA,LOIRE_ROUGE_CH,LOIRE_ROUGE_CN,LOIRE_ROUGE_DE,LOIRE_ROUGE_GB,LOIRE_ROUGE_HK,LOIRE_ROUGE_JP,LOIRE_ROUGE_NL,LOIRE_ROUGE_OTHER,LOIRE_ROUGE_US,OTHER_ROUGE_BE,OTHER_ROUGE_CA,OTHER_ROUGE_CH,OTHER_ROUGE_CN,OTHER_ROUGE_DE,OTHER_ROUGE_GB,OTHER_ROUGE_HK,OTHER_ROUGE_JP,OTHER_ROUGE_NL,OTHER_ROUGE_OTHER,OTHER_ROUGE_US,RHÔNE_ROUGE_BE,RHÔNE_ROUGE_CA,RHÔNE_ROUGE_CH,RHÔNE_ROUGE_CN,RHÔNE_ROUGE_DE,RHÔNE_ROUGE_GB,RHÔNE_ROUGE_HK,RHÔNE_ROUGE_JP,RHÔNE_ROUGE_NL,RHÔNE_ROUGE_OTHER,RHÔNE_ROUGE_US
2014-01-01,289374,64167,83876,14805,116447,73036,6001,39347,205406,8058.693548387097,65035,78887.0,144315,49884.5,1602.0,14153.0,103548,5175.0,47031.0,30600.0,3578.1935483870966,137178,149240,45881.0,16169.5,58473.0,90452,133058,3114.5,57288.0,92438.5,2657.10101010101,77724,918246,181434,191787,967230,869866,600850,210030,512034,163488,15625.643356643357,461402,153722,78670,36600.0,13623.0,95580,679420,32134.0,113514,154606.0,6628.086956521739,251432,39279.0,37526.5,41990.0,39363.0,21736.0,63337.5,11614.0,84184,45125.0,3293.059523809524,96596,278565,37215.5,135635,32045.5,531927,1378224,33091.5,216842,78456.0,13893.04945054945,584676,229824,149115,90089,168731,1081797,408406,30876.18181818182,115069,408509,12848.058577405858,136210,2891.2,0.0,163.5,0.0,10548.333333333334,2208.75,9576.0,2.0,10630.0,607.8235294117648,2762.8,31863.333333333332,9262.0,2867.0,24113.5,117400,20763.666666666668,2462.6666666666665,70085,11555.5,8615.787234042553,204043,7117.222222222223,949.5,6260.2307692307695,3048.6666666666665,3347.0,3514.0,56.6,3455.125,34694.2,837.7642857142857,3259.3636363636365,324344,89420,112569.0,280552,351743,172894,23304.5,46515.0,210842,3440.0266666666666,99900,115112,85044.0,25810.0,5580.0,89546,461903,7277.0,24294.5,104315.0,2948.485294117647,160182,146904,31168.0,18440.5,13792.0,11017.5,54084.0,729.0,18870.0,125307.0,2337.1129032258063,63743.0,6757.454545454545,818.75,931.6666666666666,1381.25,23603.88888888889,29174.0,516.8333333333334,1065.2,79146.0,2397.967391304348,3244.6666666666665,402658,157816,215884,118409.0,171576,561003,15280.0,82184.0,134392,8174.942857142857,378080
2014-02-01,295416,210894,84001,11963,115621,60249,7259,29998,179274,6782.196428571428,96006,37273.0,148007,110006.5,12778.0,18180.0,108462,5530.0,13325.0,24459.0,2198.0,130504,181414,50706.0,24132.0,49868.0,380126,103179,47087.0,89312.0,112555.0,3425.2395833333335,99862,1014114,204546,193638,1275342,778028,624514,303826,589359,246708,17524.861313868612,509504,214278,156887,30043.0,15747.5,106126,254426,19678.0,224377,136785.0,6723.785714285715,234376,57274.0,74402.5,22164.5,40676.5,58880.0,49645.5,16117.0,75241,36754.0,3002.8988764044943,118502,287670,58773.0,110884,31978.0,462042,870857,35521.5,172790,56764.0,15557.97311827957,455298,262961,155347,80254,329689,871315,371126,26546.923076923078,127024,434221,12830.619289340102,191365,2758.4,0.0,97.33333333333333,12965.0,1091.25,2570.4,627.0,511.5,6780.0,1156.3846153846155,7020.75,20482.666666666668,12978.0,2603.0,50143.0,130499,40466.0,10230.5,57048,3606.0,8066.816326530612,245504,11476.066666666668,3.0,7495.909090909091,692.5,2608.230769230769,2666.4285714285716,336.8888888888889,238.875,43133.6,746.6352201257862,7785.636363636364,323348,126364,141663.5,341396,355078,220858,20232.0,58426.5,118238,4455.597402597403,163771,121878,55149.5,47930.0,11544.0,114090,262013,10158.0,21152.0,95493.0,2685.176470588235,243848,89754,10231.0,3550.0,20104.0,29018.0,45651.0,1170.0,18097.0,85261.0,2334.7611940298507,57287.0,6596.8,1484.0,1930.111111111111,12528.333333333334,16912.333333333332,26707.625,970.4,1320.6,61766.90909090909,4615.341708542714,4660.0,394711,236631,206144,35767.0,250966,498206,25162.0,48050.0,208489,8270.10924369748,484974
2014-03-01,334979,122839,117324,11572,187959,119743,6187,37699,336778,6907.594202898551,60514,38189.5,233567,62526.0,14134.0,22307.0,237478,4471.0,13344.0,33965.0,2822.453125,95204,163646,51360.0,47546.0,85154.0,81405,156260,42402.0,91560.5,81584.0,4666.4,100346,845814,188746,245110,1533174,983430,935468,390882,611407,162616,19192.666666666668,613981,180412,183900,24821.5,18936.0,84790,304692,15532.5,126580,76033.5,6773.767676767677,219682,46224.5,112516.0,28730.0,21617.0,12434.5,77948.5,7755.5,120891,22741.0,3247.746835443038,96486,278261,54784.5,107480,41554.5,670144,838628,17648.0,137720,75609.0,14739.751322751323,567021,281056,135906,97672,397907,915546,429435,33729.545454545456,137670,376549,13907.08088235294,243327,4466.6,8100.0,60.333333333333336,16439.0,13272.5,437.5,238.0,190.5,25734.0,925.0434782608696,7901.333333333333,32051.666666666668,8279.0,4956.0,28606.0,236921,34100.333333333336,6331.0,108568,6381.0,10330.733944954129,188600,10107.315789473685,523.75,3724.6,1684.8333333333333,2033.6153846153845,3013.8,263.57142857142856,1561.0,19988.75,682.6829268292682,3237.9166666666665,327396,171644,135304.5,344814,305800,290477,57911.5,48199.0,138124,5817.623376623376,172320,90110,55465.0,46604.0,4976.0,128802,640327,3309.0,40382.0,171110.0,3628.965909090909,289196,132468,22710.0,11422.0,18677.0,33942.0,95193.0,1130.0,8853.0,66303.5,4099.68115942029,102986.5,7951.727272727273,2705.4,5544.142857142857,11372.666666666666,22098.875,30937.444444444445,675.0,2098.2,62682.666666666664,3340.8230088495575,1657.8333333333333,504298,152920,207518,193171.0,229666,611884,12969.0,61641.0,195244,11124.418181818182,476841
2014-04-01,337667,117370,72796,14216,153790,62807,6436,54506,370388,8375.926470588236,107322,45429.5,84837,71255.5,33520.0,25497.0,249873,2223.0,51355.0,50338.0,1659.2533333333333,118860,115670,30928.5,51742.0,122942.0,79446,200432,10982.0,129431.5,82937.0,3908.396226415094,193668,866555,250124,186048,1553839,726726,814913,326278,639410,241020,18665.30821917808,681442,206553,207522,24156.5,17987.0,258398,395150,34258.0,265279,180929.0,7172.752475247525,299729,45379.0,104552.0,27308.5,60407.0,30862.0,77021.0,17125.5,233759,43329.0,3169.1785714285716,119530,583018,56736.5,118171,23893.5,740398,848119,32796.5,210184,62758.5,17133.931216931218,609096,358847,198165,111266,382466,979856,474809,30721.5,133724,576260,15034.580524344568,238136,2535.4444444444443,0.0,202.0,68.0,10349.4,782.1111111111111,42.0,370.0,3912.75,544.2941176470588,3758.375,33236.333333333336,8464.0,1331.5,21220.0,223091,60536.0,6228.5,122038,3901.6666666666665,10531.387755102041,178629,8447.421052631578,480.0,4893.875,1884.6666666666667,3718.7272727272725,5977.7692307692305,200.875,1009.6363636363636,40602.8,1109.6847826086957,5019.142857142857,489580,212575,116928.0,357992,413159,227462,113055.0,57384.0,159274,6009.733333333334,401974,147734,61871.0,35954.0,20634.0,294267,673794,2759.0,51347.0,94900.0,3971.576470588235,346462,192630,10041.5,20396.0,38497.0,30974.5,78522.5,24538.0,23906.0,91468.5,2501.4675324675327,98941.0,7547.090909090909,4853.5,1847.2222222222222,22942.6,27315.444444444445,40949.42857142857,519.1666666666666,3132.0,82040.5,4544.075829383886,3340.8,439943,275640,211762,161473.0,315736,627627,15940.5,96984.0,129064,9797.094827586207,593170
2014-05-01,304759,129688,66070,18963,191555,42682,4875,43716,264009,8970.338709677419,92589,33004.5,174157,38207.5,23672.0,19595.0,135778,5409.0,29253.0,14560.0,2450.7758620689656,234108,169090,72591.0,33983.5,80465.0,87758,167262,4027.5,167789.0,96113.0,4059.929411764706,144554,747248,186767,143130,1421302,718147,659608,307443,562152,187476,18583.371428571427,595780,187846,236264,18283.0,5862.0,131258,324220,14105.5,134127,102145.0,7893.727272727273,329203,46739.5,51730.5,20534.0,92312.0,19687.0,53471.5,13931.0,108740,29994.0,3735.3684210526317,173892,378082,60932.0,103246,38970.0,593384,1014542,24514.5,190333,66330.0,17065.554945054944,557672,272627,194597,98463,413963,956871,423065,29071.8,159372,379646,15992.65298013245,206464,4273.0,211.0,9.0,2081.5,8694.4,487.85714285714283,580.0,2168.0,2473.75,659.0,6346.25,39653.333333333336,15684.0,3300.0,46649.0,118372,38284.333333333336,31721.5,83452,4321.0,10190.77358490566,237682,6389.75,1052.5,5871.818181818182,946.1666666666666,1912.25,6867.5,838.25,7737.0,62517.666666666664,969.4423076923077,6779.25,337922,289788,83319.5,542072,367558,273386,46217.5,71737.0,294530,6011.446153846154,183228,132094,61000.5,45534.0,10899.0,72228,271326,9781.0,50952.5,59168.0,3461.1604938271603,375316,188170,12723.5,5611.0,21199.0,29349.5,148778.0,1778.0,29306.0,153840.0,2686.7027027027025,148158.0,6462.454545454545,4316.666666666667,1414.5,16038.0,33455.0,34413.22222222222,401.2,478.3333333333333,71203.08333333333,4079.4146341463415,4110.75,431622,146668,181612,153202.0,158860,450602,14284.0,54599.5,82436,7889.476635514019,434562
2014-06-01,285212,147946,119940,13736,133258,93904,18744,41878,188710,10972.263157894737,134057,27274.0,244655,15647.0,14098.0,13973.0,198467,6777.0,34334.0,16480.0,1582.1206896551723,138203,112291,73693.0,46493.5,171492.0,78354,120680,20585.0,113341.0,122329.0,5466.6,158884,721162,273998,101980,1739042,559763,614551,301654,373297,137051,19135.78231292517,546596,102520,245079,23075.0,22228.0,114255,317637,13007.5,209238,66035.0,8070.479166666667,349626,31142.5,52321.5,30447.5,80001.0,12995.5,53817.0,12577.0,80404,37557.0,2655.6875,131632,342206,80407.0,152519,37913.0,543154,1128886,26484.5,156388,54508.0,20046.21081081081,596456,386237,168432,115189,477053,924798,373087,38633.63636363636,109021,422560,15353.856598984772,186315,6236.875,252.0,1029.0,343.5,8838.8,998.25,360.0,159.5,9033.333333333334,1093.9565217391305,9763.666666666666,44767.0,12647.666666666666,1956.0,41101.0,120059,52838.666666666664,1543.0,38740,7600.333333333333,11082.067307692309,223680,8922.588235294117,192.33333333333334,2598.5,4097.636363636364,2714.6,4057.733333333333,70.16666666666667,240.2,22082.666666666668,888.4470588235295,4568.75,489224,120328,106264.5,482446,229028,273977,36968.0,41021.0,132982,5700.764705882353,130871,133076,79652.0,37333.0,4478.0,60251,291715,2595.5,39728.5,106754.0,3895.317073170732,352582,224372,37975.0,30598.5,10103.0,29255.5,137772.0,1023.0,21310.0,189362.0,3265.4605263157896,68990.0,6420.636363636364,2110.5,1537.2727272727273,7175.666666666667,29759.5,41726.375,3630.75,813.0,81899.91666666667,4283.663366336634,2204.2,352269,318472,141615,286751.0,160574,669884,15343.0,101736.0,76631,9341.185840707965,388833
2014-07-01,328629,130922,56533,20236,411300,100090,6010,60539,254930,9777.564516129032,92848,42802.0,237558,55689.0,10274.0,158315.0,310770,5768.0,46908.0,74239.0,3255.4520547945203,118453,161737,74250.0,27743.0,49972.5,174594,163665,8247.5,84194.0,133958.5,4873.412371134021,145408,821160,373957,145006,1973223,1917956,666532,252968,821128,317942,20474.73611111111,641374,160309,148434,15906.0,18323.0,135331,464098,33580.0,217296,233941.0,10577.924528301886,355889,51657.0,151904.0,19952.5,57118.0,41396.5,72515.5,9549.0,172170,37963.0,3286.5421686746986,212770,420598,109138.5,150368,61191.0,933012,1409444,38436.0,237761,111582.5,24085.776649746193,1049930,360684,203917,80360,455650,922148,657762,37944.166666666664,101458,483304,14958.37167070218,181608,5138.5,0.0,115.0,225.66666666666666,13856.75,321.57142857142856,54.0,562.3333333333334,8862.0,766.3076923076923,6415.8,69017.66666666667,24080.5,15531.0,54114.0,288210,81979.33333333333,7260.0,112248,30380.0,12307.412844036697,192616,11700.125,195.33333333333334,2565.4444444444443,5656.625,3482.181818181818,5862.076923076923,553.5,259.6666666666667,34644.2,879.3536585365854,4991.416666666667,378202,191512,114952.5,425108,432729,178160,50969.0,117787.0,88396,7613.2375,234492,183210,159681.0,20212.0,11100.5,108242,400342,11285.0,43685.5,169453.0,4114.978260869565,322432,185466,10635.5,15673.0,19533.0,54817.5,122015.0,9928.0,11212.0,166877.0,3096.012987012987,108091.0,8492.272727272728,3847.3333333333335,3697.8333333333335,30089.0,23852.0,47870.625,394.0,991.25,62076.833333333336,2657.2555066079294,8343.75,443376,222637,89322,180581.5,434264,538460,13628.0,72861.5,121679,9846.868421052632,340786
2014-08-01,387176,115108,112363,25991,508927,46727,7408,40590,354317,8598.528301886792,88694,35765.5,53334,28579.5,14586.0,7686.0,40026,3218.0,40572.0,38939.0,2406.7735849056603,132786,120355,22804.0,22704.0,76018.0,345663,166479,18769.5,146766.0,185430.0,4315.3258426966295,87063,1022719,177685,109248,864928,2215497,551764,335966,852182,475102,19307.522058823528,574312,169610,73845,29474.0,9323.5,239306,176406,9065.0,182135,197206.0,4100.648351648351,211400,45018.0,38844.5,21076.0,19099.5,48468.0,26547.0,6950.0,150131,25875.0,1911.9444444444443,115872,247962,84258.5,85786,30858.0,540836,706099,32806.5,260653,81559.0,18555.340425531915,900542,265608,125001,67846,312419,570198,334464,49539.142857142855,96102,333092,13939.915966386554,128678,3195.0,12600.0,115.5,8626.0,11299.25,488.0,227.5,11466.5,2255.0,787.8666666666667,2829.285714285714,23305.333333333332,49856.0,1130.0,38263.0,263207,32458.333333333332,1450.0,68703,3594.0,13196.404761904761,191231,6203.823529411765,1141.5,1434.7777777777778,7292.0,1765.0,5921.545454545455,52.142857142857146,1447.4285714285713,23367.2,1309.1166666666666,2898.3846153846152,364072,145868,99556.5,313234,352360,146826,34861.0,67154.0,106644,4747.138461538461,134342,121471,44731.5,18830.0,20323.0,295226,247025,4350.0,33708.5,193321.0,3195.9466666666667,233504,209235,26434.0,158.0,5248.0,66013.0,91804.0,1665.0,3712.0,135832.0,4300.759259259259,23084.5,8194.363636363636,405.8333333333333,1346.75,9808.6,14528.625,25689.5,283.0,3565.3333333333335,71915.91666666667,2458.5935828877004,2659.0,299080,128036,110622,109687.5,214299,617524,16148.0,59283.0,94108,8830.010416666666,279422
2014-09-01,381060,93209,84459,14900,177069,66241,8473,36178,148257,8485.901408450703,123044,75861.5,184992,9430.0,7990.0,30939.0,223619,820.0,63632.5,15696.0,4614.898550724638,208873,127776,47001.0,27055.0,24734.5,178973,141636,23599.0,98440.0,106931.0,5944.28,108288,1057248,256970,209034,1379600,2153672,680810,324814,784977,319516,28339.868613138686,710760,150878,267262,19096.0,17609.0,204480,373646,20355.0,195587,82434.5,7768.990476190476,374370,84418.0,102748.5,34056.0,57334.0,139740.0,75689.0,4704.5,263621,31579.5,3727.714285714286,155182,432247,139308.5,194668,30873.0,927222,1273636,30896.0,282599,146900.0,25885.846153846152,1189332,263059,165571,88788,432081,729394,527497,30642.416666666668,150129,299505,14719.570370370371,197544,2442.125,540.0,128.25,1251.0,20480.666666666668,537.5,922.5,519.3333333333334,3306.75,1116.8,8347.333333333334,40688.666666666664,12595.5,2269.0,32385.0,168980,79175.5,3406.5,113138,8346.5,12717.965517241379,241214,3890.15,280.25,2630.7,4600.0,2625.75,6528.615384615385,668.0,3101.5555555555557,61959.0,1331.4022346368715,4687.454545454545,264632,140882,72501.0,599258,314839,258322,198043.0,52631.0,155672,7433.014084507042,109192,208642,71962.0,23953.5,18855.0,337550,301320,7735.0,42717.0,77510.0,4442.214285714285,253001,71757,24462.0,1970.5,23601.0,9566.5,73131.0,1608.0,25237.0,12264.0,2659.8,42780.5,8514.636363636364,3614.6666666666665,1789.8181818181818,93164.5,20331.555555555555,31101.875,490.0,4408.5,71350.8,2851.598086124402,12668.0,500582,169571,124976,88958.0,413467,709718,19996.0,190490.0,138962,12927.733944954129,482197
2014-10-01,255197,136920,80609,12887,140901,101246,8693,47634,208357,6191.682926829269,129255,49441.5,145050,6606.0,47807.5,47078.0,320451,2496.5,1560104.0,41820.5,6045.745098039216,807330,142651,23309.0,36792.0,45963.0,141312,174289,45984.0,77940.5,159794.0,6278.675925925926,144918,887624,272692,280350,1471162,1320650,928912,358458,613322,301834,25137.924528301886,833419,164427,104016,47396.0,7379.0,105214,535344,7476.0,162021,181373.0,6437.17094017094,381008,46819.0,68272.5,63095.0,55315.5,17654.0,109637.5,13521.0,118163,33802.0,3405.901960784314,177056,748469,170860.0,580256,44808.0,1127452,2804524,33844.0,257040,197492.5,26596.899543378997,1343309,253359,193582,85410,505588,871332,524270,41615.181818181816,156879,403601,13736.203040173725,171636,2239.75,102.0,279.3333333333333,11241.0,11401.666666666666,579.0,330.0,450.0,7349.666666666667,704.5384615384615,4929.857142857143,54097.0,22985.0,10725.0,24994.666666666668,284212,107052.33333333333,7707.666666666667,142442,6769.5,14822.776119402984,343032,8789.473684210527,1136.0,2088.0714285714284,515.0,3100.25,7405.181818181818,280.0,698.8888888888889,43529.8,667.4894514767932,7223.083333333333,294422,278371,105676.0,564788,431666,272518,69156.0,74851.0,130452,6197.988636363636,327140,139240,119182.0,38409.0,4870.0,115082,338120,5359.0,50249.0,163879.0,2949.7281553398057,283719,97098,30721.0,2009.0,69588.0,9435.0,41214.0,2088.0,30481.0,35786.0,2291.074074074074,40898.5,9230.363636363636,3234.0,3321.375,2061.6,25187.666666666668,37468.75,1516.4,5688.2,64924.083333333336,2961.7011494252874,3107.8333333333335,446735,255728,187388,156335.5,341812,915142,10087.5,41899.0,182511,11507.186046511628,402472
2014-11-01,385785,105400,59753,14495,238089,108286,6080,31780,181150,8251.811594202898,117409,86573.5,105374,85033.0,93939.0,240302.5,188688,3197.0,1212893.5,135995.0,5801.141732283465,102188,127618,47687.0,58637.0,59094.0,75688,142696,5256.0,132992.0,208476.0,5035.656862745098,161587,911957,247010,231977,1562399,1240036,1002328,396036,369784,340841,22842.46103896104,603046,178215,96930,27731.5,13903.0,282090,699068,15309.0,122317,85048.0,5438.473214285715,250656,48356.0,68628.5,30771.5,54929.0,26240.5,109800.0,8945.0,71954,35575.5,2954.8585858585857,133508,911828,101441.0,451745,54967.5,1370924,3008108,42319.0,106615,300451.5,26554.094786729856,703767,228742,178982,55383,579171,859503,507187,33993.833333333336,95267,388223,12841.699535962876,110926,4206.142857142857,191.0,105.5,8410.0,9094.833333333334,862.4,67.0,0.0,6273.0,704.2424242424242,2919.0,61173.333333333336,12756.0,3395.0,52903.5,235850,55710.333333333336,2390.5,56955,28318.0,18063.866071428572,226723,5760.263157894737,175.5,3763.3333333333335,3922.0,3528.076923076923,5008.9375,733.4285714285714,1952.909090909091,39569.0,905.5370370370371,5050.2307692307695,314823,161780,81818.5,423646,321479,304936,95588.0,27138.0,182412,6906.443037974684,86326,203467,136373.0,37892.0,4266.0,125960,381896,6526.0,52520.0,68522.0,2561.5393258426966,345318,69422,17263.0,1994.5,16158.5,10918.5,60790.0,10436.0,13428.0,61749.0,2127.222222222222,58134.0,11889.0,794.4,3549.125,30082.25,28780.125,32927.4,2681.4,3907.2,72046.08333333333,2282.0218340611355,3996.1666666666665,415473,230776,175880,46844.5,311326,1037077,5775.0,68366.0,184256,11429.355371900827,299383
2014-12-01,370187,139123,110114,14184,100789,67206,8944,61747,165181,5027.0,87198,40218.5,160425,2083.5,64363.0,19606.0,52284,7148.0,54883.0,41599.0,1529.6666666666667,83276,140870,38002.0,31430.0,103540.0,238578,80474,33823.0,94601.0,122532.0,3315.747572815534,63655,1023857,128712,207332,2049084,1079712,675480,466484,577731,324514,17922.0490797546,636269,186675,138674,18244.0,20795.0,67093,393154,21134.0,292778,298992.0,6022.290322580645,247136,47773.0,43534.0,19462.5,114422.0,21102.5,40937.5,16806.5,171313,51205.0,3000.3529411764707,100670,1043682,50951.0,298270,58394.0,1302240,1886038,39580.0,182868,232228.5,21502.9587628866,512654,289573,171111,102666,632830,781867,326359,46476.181818181816,162507,413210,13056.607891491985,170694,4327.285714285715,0.0,154.66666666666666,981.0,12343.166666666666,306.44444444444446,65.0,0.0,6360.0,573.5,3470.0,60669.0,9805.0,4839.0,26888.5,344932,42278.333333333336,6473.0,81576,24001.0,14284.877192982456,181041,10231.368421052632,166.66666666666666,4639.75,1847.1666666666667,4454.0,5975.714285714285,1172.75,2075.777777777778,35178.142857142855,798.3038674033149,6331.1,277652,152645,72480.0,660186,410128,215762,140749.0,91757.0,154867,5057.939759036145,186880,191056,63884.0,44833.0,24045.0,68852,272290,6099.0,26540.0,128315.0,2695.0722891566265,219262,68724,13889.0,15507.5,30781.0,45239.0,51988.0,10260.0,19832.0,75697.0,1525.0675675675675,36465.5,6061.0,1260.0,2170.3636363636365,705.6666666666666,29764.0,28663.222222222223,1962.6,1984.8,79546.16666666667,2289.6283185840707,3050.2,386850,287716,96928,195408.0,263554,607050,13425.0,89926.0,163520,8166.684684684685,348342
