,High,Low,Open,Symbol,Close,Volume,Adj_Close,Date
639,305.00,298.816,299.50,KFX.L,300.00,11300,300.00,2012-10-16
640,305.00,299.71,300.00,KFX.L,300.00,24100,300.00,2012-10-15
641,305.00,296.25,301.25,KFX.L,305.00,19900,305.00,2012-10-12
642,303.50,292.00,295.25,KFX.L,292.00,65500,292.00,2012-10-11
643,300.69,295.00,295.00,KFX.L,298.00,5800,298.00,2012-10-10
644,303.00,294.14,302.00,KFX.L,303.00,56300,303.00,2012-10-09
645,309.50,303.00,303.50,KFX.L,309.50,70600,309.50,2012-10-08
646,308.75,299.00,299.75,KFX.L,308.75,344800,308.75,2012-10-05
647,305.094,300.00,300.00,KFX.L,302.75,46600,302.75,2012-10-04
648,300.125,296.00,298.00,KFX.L,299.50,32700,299.50,2012-10-03
649,304.79,295.00,302.75,KFX.L,297.50,9200,297.50,2012-10-02
650,308.00,296.50,308.00,KFX.L,296.50,15700,296.50,2012-10-01
651,306.25,293.00,295.00,KFX.L,306.25,5900,306.25,2012-09-28
652,304.00,298.375,299.25,KFX.L,299.00,115700,299.00,2012-09-27
653,302.75,296.642,298.25,KFX.L,300.00,10500,300.00,2012-09-26
654,301.25,298.00,300.00,KFX.L,298.25,25900,298.25,2012-09-25
655,301.75,296.00,301.75,KFX.L,298.00,34600,298.00,2012-09-24
656,300.00,293.00,300.00,KFX.L,295.00,6300,295.00,2012-09-21
657,299.375,295.25,295.25,KFX.L,297.00,48000,297.00,2012-09-20
658,307.75,302.25,303.75,KFX.L,302.25,43500,302.25,2012-09-19
659,305.00,293.00,293.00,KFX.L,304.50,18900,304.50,2012-09-18
660,305.75,294.987,300.50,KFX.L,305.75,53300,305.75,2012-09-17
661,303.00,286.938,288.00,KFX.L,302.75,731900,302.75,2012-09-14
662,288.00,280.00,280.25,KFX.L,287.75,430800,287.75,2012-09-13
663,283.00,280.00,282.00,KFX.L,280.75,1676900,280.75,2012-09-12
664,285.00,275.00,280.00,KFX.L,282.50,12700,282.50,2012-09-11
665,279.50,267.199,277.00,KFX.L,279.50,1023300,279.50,2012-09-10
666,279.50,273.938,274.75,KFX.L,279.50,18600,279.50,2012-09-07
667,279.75,270.00,271.00,KFX.L,279.75,216500,279.75,2012-09-06
668,280.00,270.00,277.75,KFX.L,276.00,339900,276.00,2012-09-05
669,278.75,265.62,266.25,KFX.L,278.75,14900,278.75,2012-09-04
670,277.143,265.62,270.00,KFX.L,273.00,30300,273.00,2012-09-03
671,276.00,265.25,272.00,KFX.L,276.00,178900,276.00,2012-08-31
672,277.50,272.50,275.75,KFX.L,272.75,19400,272.75,2012-08-30
673,279.50,270.00,270.00,KFX.L,274.75,31500,274.75,2012-08-29
674,280.00,270.00,270.00,KFX.L,277.50,20600,277.50,2012-08-28
675,279.00,279.00,279.00,KFX.L,279.00,000,279.00,2012-08-27
676,280.00,275.00,275.00,KFX.L,279.00,9700,279.00,2012-08-24
677,280.00,275.00,280.00,KFX.L,279.75,126800,279.75,2012-08-23
678,280.00,276.25,276.75,KFX.L,279.00,23800,279.00,2012-08-22
679,280.00,275.00,275.75,KFX.L,279.50,30600,279.50,2012-08-21
680,282.75,275.00,279.25,KFX.L,275.00,36500,275.00,2012-08-20
681,281.75,273.75,278.25,KFX.L,281.75,10300,281.75,2012-08-17
682,281.178,271.75,274.75,KFX.L,273.25,43900,273.25,2012-08-16
683,282.75,272.50,282.75,KFX.L,272.50,14500,272.50,2012-08-15
684,282.00,277.00,277.00,KFX.L,280.00,47500,280.00,2012-08-14
685,281.00,275.25,279.00,KFX.L,275.25,15200,275.25,2012-08-13
686,282.00,278.25,280.00,KFX.L,278.25,24100,278.25,2012-08-10
687,282.00,276.00,280.00,KFX.L,282.00,16200,282.00,2012-08-09
688,285.00,267.849,281.75,KFX.L,275.00,77100,275.00,2012-08-08
689,285.00,277.25,280.00,KFX.L,283.75,45200,283.75,2012-08-07
690,283.50,279.25,282.75,KFX.L,282.25,1287000,282.25,2012-08-06
691,285.00,276.50,276.50,KFX.L,285.00,36200,285.00,2012-08-03
692,284.908,275.00,275.00,KFX.L,280.00,23100,280.00,2012-08-02
693,280.00,270.50,278.50,KFX.L,276.00,33800,276.00,2012-08-01
694,280.25,271.50,276.00,KFX.L,278.00,66100,278.00,2012-07-31
695,283.00,270.00,270.00,KFX.L,280.00,90500,280.00,2012-07-30
696,280.00,270.00,280.00,KFX.L,270.00,14300,270.00,2012-07-27
697,279.75,272.25,277.00,KFX.L,279.00,8600,279.00,2012-07-26
698,276.75,265.00,265.00,KFX.L,273.00,25400,273.00,2012-07-25
699,273.46,255.00,268.00,KFX.L,260.00,1038300,260.00,2012-07-24
700,257.75,253.25,257.00,KFX.L,255.00,19500,255.00,2012-07-23
701,262.50,257.50,262.50,KFX.L,260.00,41400,260.00,2012-07-20
702,265.00,257.00,257.00,KFX.L,265.00,408900,265.00,2012-07-19
703,265.00,255.00,255.00,KFX.L,260.00,148700,260.00,2012-07-18
704,263.00,255.00,263.00,KFX.L,259.00,352300,259.00,2012-07-17
705,264.75,250.00,250.00,KFX.L,264.75,14500,264.75,2012-07-16
706,253.25,248.25,248.25,KFX.L,253.25,39400,253.25,2012-07-13
707,255.50,250.00,255.25,KFX.L,251.00,36600,251.00,2012-07-12
708,261.00,250.00,257.00,KFX.L,253.50,79800,253.50,2012-07-11
709,259.00,250.00,250.00,KFX.L,257.00,43800,257.00,2012-07-10
710,264.25,251.50,264.25,KFX.L,255.00,29800,255.00,2012-07-09
711,264.00,256.13,260.00,KFX.L,258.00,561200,258.00,2012-07-06
712,264.75,260.25,264.75,KFX.L,264.00,64600,264.00,2012-07-05
713,267.75,254.25,260.00,KFX.L,267.75,31400,267.75,2012-07-04
714,270.00,252.00,264.25,KFX.L,252.00,100700,252.00,2012-07-03
715,264.75,253.00,253.00,KFX.L,261.50,31600,261.50,2012-07-02
716,259.00,251.00,259.00,KFX.L,251.00,101700,251.00,2012-06-29
717,257.00,255.00,255.00,KFX.L,257.00,20700,257.00,2012-06-28
718,260.125,253.25,258.75,KFX.L,255.00,28100,255.00,2012-06-27
719,264.00,258.00,264.00,KFX.L,259.00,18100,259.00,2012-06-26
720,267.50,259.00,267.50,KFX.L,259.00,61200,259.00,2012-06-25
721,265.00,259.25,259.25,KFX.L,265.00,6300,265.00,2012-06-22
722,268.75,259.25,268.00,KFX.L,261.25,39500,261.25,2012-06-21
723,270.00,261.50,270.00,KFX.L,265.00,43700,265.00,2012-06-20
724,270.00,262.50,265.00,KFX.L,270.00,116300,270.00,2012-06-19
725,265.50,240.60,252.75,KFX.L,265.00,153100,265.00,2012-06-18
726,261.407,239.50,248.00,KFX.L,261.25,264600,261.25,2012-06-15
727,246.50,240.00,245.00,KFX.L,246.50,50800,246.50,2012-06-14
728,245.00,242.00,245.00,KFX.L,242.00,33400,242.00,2012-06-13
729,248.25,239.75,248.25,KFX.L,244.50,82200,244.50,2012-06-12
730,251.25,243.25,246.25,KFX.L,250.25,43000,250.25,2012-06-11
731,260.00,246.25,252.00,KFX.L,249.75,80900,249.75,2012-06-08
732,259.00,250.50,255.00,KFX.L,253.25,67800,253.25,2012-06-07
733,258.25,248.00,253.25,KFX.L,257.00,138800,257.00,2012-06-06
734,250.00,250.00,250.00,KFX.L,250.00,000,250.00,2012-06-05
735,250.00,250.00,250.00,KFX.L,250.00,000,250.00,2012-06-04
736,258.50,247.50,258.50,KFX.L,250.00,151300,250.00,2012-06-01
737,266.00,247.75,252.25,KFX.L,260.75,1136100,260.75,2012-05-31
738,250.00,245.00,250.00,KFX.L,246.25,84100,246.25,2012-05-30
739,250.75,246.75,249.00,KFX.L,250.00,179900,250.00,2012-05-29
740,252.00,248.25,250.25,KFX.L,250.00,36200,250.00,2012-05-28
741,249.25,245.00,245.00,KFX.L,245.00,9900,245.00,2012-05-25
742,250.00,245.00,250.00,KFX.L,245.00,21200,245.00,2012-05-24
743,250.75,245.00,247.00,KFX.L,248.25,122000,248.25,2012-05-23
744,249.50,244.00,247.75,KFX.L,247.00,49600,247.00,2012-05-22
745,248.00,242.00,248.00,KFX.L,242.00,12000,242.00,2012-05-21
746,250.00,245.00,247.50,KFX.L,245.00,33200,245.00,2012-05-18
747,250.00,245.00,246.50,KFX.L,246.25,91800,246.25,2012-05-17
748,257.00,245.50,250.00,KFX.L,248.50,614200,248.50,2012-05-16
749,249.25,244.00,247.00,KFX.L,249.00,606100,249.00,2012-05-15
750,249.00,242.75,246.50,KFX.L,248.00,86300,248.00,2012-05-14
751,254.75,236.50,241.50,KFX.L,250.50,2100200,250.50,2012-05-11
752,240.75,236.75,240.00,KFX.L,240.00,237500,240.00,2012-05-10
753,247.50,238.00,245.00,KFX.L,240.00,538500,240.00,2012-05-09
754,251.50,242.59,250.00,KFX.L,245.00,168500,245.00,2012-05-08
755,250.00,250.00,250.00,KFX.L,250.00,000,250.00,2012-05-07
756,260.00,250.00,260.00,KFX.L,250.00,541300,250.00,2012-05-04
757,260.00,255.00,255.00,KFX.L,255.25,397700,255.25,2012-05-03
758,274.50,250.00,263.00,KFX.L,255.00,1963000,255.00,2012-05-02
759,292.75,284.00,286.75,KFX.L,292.75,398700,292.75,2012-05-01
760,288.00,280.75,288.00,KFX.L,286.00,134700,286.00,2012-04-30
761,289.25,285.00,285.50,KFX.L,289.25,268800,289.25,2012-04-27
762,289.50,281.25,289.50,KFX.L,285.00,1214500,285.00,2012-04-26
763,288.50,282.25,287.00,KFX.L,286.75,5700,286.75,2012-04-25
764,289.75,280.00,286.50,KFX.L,284.00,54900,284.00,2012-04-24
765,292.709,280.00,292.00,KFX.L,283.00,92200,283.00,2012-04-23
766,295.25,292.00,295.25,KFX.L,292.00,69100,292.00,2012-04-20
767,306.00,291.50,302.00,KFX.L,299.00,82800,299.00,2012-04-19
768,305.00,300.00,305.00,KFX.L,300.00,81100,300.00,2012-04-18
769,308.00,303.75,305.00,KFX.L,307.50,5300,307.50,2012-04-17
770,312.25,302.00,312.25,KFX.L,303.00,57900,303.00,2012-04-16
771,312.75,300.00,301.75,KFX.L,302.75,68300,302.75,2012-04-13
772,306.63,301.00,306.00,KFX.L,301.00,128900,301.00,2012-04-12
773,315.50,302.00,302.00,KFX.L,308.00,35000,308.00,2012-04-11
774,311.50,302.00,303.00,KFX.L,303.00,90300,303.00,2012-04-10
775,303.00,303.00,303.00,KFX.L,303.00,000,303.00,2012-04-09
776,303.00,303.00,303.00,KFX.L,303.00,000,303.00,2012-04-06
777,313.75,297.63,304.00,KFX.L,303.00,303700,303.00,2012-04-05
778,311.598,302.00,305.00,KFX.L,302.00,102500,302.00,2012-04-04
779,305.50,301.00,301.00,KFX.L,302.50,95400,302.50,2012-04-03
780,313.25,301.75,304.25,KFX.L,301.75,48300,301.75,2012-04-02
781,310.00,301.25,309.75,KFX.L,306.00,53700,306.00,2012-03-30
782,311.50,302.00,310.00,KFX.L,302.00,11600,302.00,2012-03-29
783,309.75,302.75,304.00,KFX.L,305.00,53300,305.00,2012-03-28
784,311.50,298.00,302.00,KFX.L,310.00,18700,310.00,2012-03-27
785,300.50,292.25,295.00,KFX.L,300.50,189300,300.50,2012-03-26
786,301.25,290.46,299.00,KFX.L,294.50,63200,294.50,2012-03-23
787,309.75,294.25,300.00,KFX.L,294.50,242900,294.50,2012-03-22
788,307.00,300.00,307.00,KFX.L,300.50,19100,300.50,2012-03-21
789,309.75,301.00,301.50,KFX.L,305.00,120500,305.00,2012-03-20
790,310.00,301.50,306.25,KFX.L,301.50,39500,301.50,2012-03-19
791,313.75,302.75,311.50,KFX.L,304.50,418700,304.50,2012-03-16
792,314.21,310.00,310.75,KFX.L,310.00,17500,310.00,2012-03-15
793,315.00,303.50,303.50,KFX.L,314.00,154000,314.00,2012-03-14
794,304.00,298.00,298.25,KFX.L,303.00,148800,303.00,2012-03-13
795,301.50,296.00,300.75,KFX.L,296.00,231800,296.00,2012-03-12
796,305.00,297.00,303.00,KFX.L,301.25,56400,301.25,2012-03-09
797,304.00,295.50,304.00,KFX.L,301.50,170300,301.50,2012-03-08
798,305.00,296.31,296.50,KFX.L,305.00,49600,305.00,2012-03-07
799,305.25,300.25,300.25,KFX.L,303.50,73400,303.50,2012-03-06
800,305.00,299.00,301.75,KFX.L,302.00,36000,302.00,2012-03-05
801,315.94,303.444,310.00,KFX.L,309.00,41000,309.00,2012-03-02
802,312.925,308.00,310.00,KFX.L,310.00,230800,310.00,2012-03-01
803,311.50,303.00,303.50,KFX.L,310.00,50200,310.00,2012-02-29
804,311.97,298.18,303.00,KFX.L,302.00,154000,302.00,2012-02-28
805,308.75,301.25,308.75,KFX.L,301.25,14800,301.25,2012-02-27
806,311.50,308.00,308.00,KFX.L,308.25,22200,308.25,2012-02-24
807,313.25,310.00,311.25,KFX.L,310.00,40000,310.00,2012-02-23
808,315.00,303.25,303.25,KFX.L,312.50,133700,312.50,2012-02-22
809,304.75,301.25,304.75,KFX.L,301.25,205700,301.25,2012-02-21
810,308.25,296.231,302.00,KFX.L,301.75,16600,301.75,2012-02-20
811,304.25,295.42,304.25,KFX.L,301.50,90600,301.50,2012-02-17
812,310.75,297.50,310.75,KFX.L,300.00,179900,300.00,2012-02-16
813,319.25,307.75,307.75,KFX.L,308.00,693100,308.00,2012-02-15
814,311.50,300.00,300.00,KFX.L,311.00,52400,311.00,2012-02-14
815,336.25,298.00,310.00,KFX.L,309.00,1543900,309.00,2012-02-13
816,315.00,308.00,310.00,KFX.L,311.00,313300,311.00,2012-02-10
817,319.75,310.00,312.75,KFX.L,311.50,78500,311.50,2012-02-09
818,315.00,292.00,292.00,KFX.L,313.00,388200,313.00,2012-02-08
819,293.50,286.50,286.50,KFX.L,293.00,236000,293.00,2012-02-07
820,291.00,275.00,275.00,KFX.L,285.25,207100,285.25,2012-02-06
821,280.00,271.924,277.25,KFX.L,280.00,129900,280.00,2012-02-03
822,279.38,263.00,265.00,KFX.L,279.25,575200,279.25,2012-02-02
823,267.50,259.00,259.00,KFX.L,267.50,35000,267.50,2012-02-01
824,265.00,260.25,260.25,KFX.L,263.00,25500,263.00,2012-01-31
825,265.00,258.87,264.25,KFX.L,263.00,50400,263.00,2012-01-30
826,269.75,261.25,264.75,KFX.L,265.00,226500,265.00,2012-01-27
827,264.25,262.157,264.25,KFX.L,264.00,1400,264.00,2012-01-26
828,264.00,259.327,264.00,KFX.L,262.00,15900,262.00,2012-01-25
829,267.00,258.75,267.00,KFX.L,260.00,320600,260.00,2012-01-24
830,265.00,261.25,262.75,KFX.L,263.50,31400,263.50,2012-01-23
831,268.53,258.115,268.00,KFX.L,261.50,244900,261.50,2012-01-20
832,275.00,268.50,270.25,KFX.L,268.50,154700,268.50,2012-01-19
833,274.75,270.00,274.75,KFX.L,270.00,16600,270.00,2012-01-18
834,272.00,267.00,267.00,KFX.L,272.00,115900,272.00,2012-01-17
835,270.75,263.00,264.75,KFX.L,269.00,61600,269.00,2012-01-16
836,267.50,263.00,263.25,KFX.L,264.00,1182000,264.00,2012-01-13
837,265.00,251.00,251.50,KFX.L,265.00,861100,265.00,2012-01-12
838,251.00,247.00,247.00,KFX.L,250.00,100600,250.00,2012-01-11
839,247.25,240.25,240.25,KFX.L,246.50,224800,246.50,2012-01-10
840,243.25,239.15,240.00,KFX.L,240.00,483800,240.00,2012-01-09
841,241.50,238.00,240.00,KFX.L,240.00,1080600,240.00,2012-01-06
842,240.00,234.00,240.00,KFX.L,236.25,80600,236.25,2012-01-05
843,238.75,236.75,238.00,KFX.L,238.25,18300,238.25,2012-01-04
844,238.00,233.50,233.50,KFX.L,238.00,12900,238.00,2012-01-03
845,236.00,236.00,236.00,KFX.L,236.00,000,236.00,2012-01-02
846,236.00,236.00,236.00,KFX.L,236.00,000,236.00,2011-12-30
847,236.50,236.50,236.50,KFX.L,236.50,800,236.50,2011-12-29
848,237.00,231.50,231.50,KFX.L,235.50,104400,235.50,2011-12-28
849,237.50,237.50,237.50,KFX.L,237.50,000,237.50,2011-12-27
850,237.50,237.50,237.50,KFX.L,237.50,000,237.50,2011-12-26
851,241.00,237.50,241.00,KFX.L,237.50,5600,237.50,2011-12-23
852,235.75,232.00,232.25,KFX.L,235.00,20700,235.00,2011-12-22
853,242.10,235.25,239.00,KFX.L,236.00,20300,236.00,2011-12-21
854,241.00,233.00,233.00,KFX.L,241.00,45100,241.00,2011-12-20
855,241.50,235.00,235.50,KFX.L,235.00,33400,235.00,2011-12-19
856,238.00,235.25,238.00,KFX.L,235.50,134800,235.50,2011-12-16
857,239.34,236.50,239.00,KFX.L,236.50,5000,236.50,2011-12-15
858,242.50,235.00,242.50,KFX.L,236.00,238900,236.00,2011-12-14
859,246.25,240.00,245.50,KFX.L,242.00,24100,242.00,2011-12-13
860,261.50,240.305,261.50,KFX.L,243.00,245600,243.00,2011-12-12
861,263.75,257.25,262.75,KFX.L,260.00,430800,260.00,2011-12-09
862,263.50,249.50,250.00,KFX.L,262.00,311300,262.00,2011-12-08
863,251.00,245.25,249.75,KFX.L,251.00,45800,251.00,2011-12-07
864,250.00,245.25,249.50,KFX.L,249.25,23000,249.25,2011-12-06
865,248.75,243.75,245.00,KFX.L,248.75,23100,248.75,2011-12-05
866,246.00,240.00,246.00,KFX.L,242.00,398300,242.00,2011-12-02
867,244.50,240.00,243.25,KFX.L,241.00,108600,241.00,2011-12-01
868,243.00,238.75,240.00,KFX.L,241.25,673900,241.25,2011-11-30
869,241.50,236.25,237.75,KFX.L,241.00,59700,241.00,2011-11-29
870,238.00,235.50,238.00,KFX.L,235.50,8100,235.50,2011-11-28
871,236.50,232.00,232.50,KFX.L,234.25,33500,234.25,2011-11-25
872,236.09,232.25,235.00,KFX.L,233.50,24900,233.50,2011-11-24
873,236.75,234.50,235.00,KFX.L,235.00,61000,235.00,2011-11-23
874,232.348,229.25,229.25,KFX.L,232.00,142600,232.00,2011-11-22
875,232.25,227.25,232.00,KFX.L,230.00,2271300,230.00,2011-11-21
876,234.00,230.25,234.00,KFX.L,232.00,574000,232.00,2011-11-18
877,237.50,233.50,234.00,KFX.L,233.50,48200,233.50,2011-11-17
878,234.25,228.50,230.75,KFX.L,232.00,39100,232.00,2011-11-16
879,235.50,226.00,226.00,KFX.L,232.00,99300,232.00,2011-11-15
880,235.25,224.372,230.50,KFX.L,225.00,19800,225.00,2011-11-14
881,238.25,225.25,232.75,KFX.L,234.50,1269900,234.50,2011-11-11
882,235.50,228.50,232.00,KFX.L,232.75,40100,232.75,2011-11-10
883,240.00,230.00,235.25,KFX.L,230.00,36000,230.00,2011-11-09
884,251.25,235.00,250.50,KFX.L,237.00,2896400,237.00,2011-11-08
885,251.00,235.00,243.00,KFX.L,245.00,1273500,245.00,2011-11-07
886,243.25,236.00,236.25,KFX.L,243.25,153000,243.25,2011-11-04
887,245.00,215.50,229.50,KFX.L,235.00,662700,235.00,2011-11-03
888,274.25,258.00,268.75,KFX.L,271.00,390200,271.00,2011-11-02
889,271.50,263.50,271.50,KFX.L,269.50,258200,269.50,2011-11-01
890,283.00,273.75,283.00,KFX.L,274.00,133000,274.00,2011-10-31
891,291.00,282.75,286.50,KFX.L,283.00,64300,283.00,2011-10-28
892,289.00,277.25,286.25,KFX.L,285.50,1323700,285.50,2011-10-27
893,284.75,277.00,284.50,KFX.L,277.00,156800,277.00,2011-10-26
894,283.00,278.00,280.25,KFX.L,280.00,357600,280.00,2011-10-25
895,289.00,285.25,286.50,KFX.L,285.50,23100,285.50,2011-10-24
896,289.50,282.275,283.50,KFX.L,289.50,6300,289.50,2011-10-21
897,288.50,284.50,288.50,KFX.L,284.50,7500,284.50,2011-10-20
898,290.00,283.25,283.25,KFX.L,288.00,110400,288.00,2011-10-19
899,290.75,284.75,286.00,KFX.L,288.50,133700,288.50,2011-10-18
900,295.25,286.25,295.25,KFX.L,291.25,83800,291.25,2011-10-17
901,299.75,291.25,291.25,KFX.L,298.50,112700,298.50,2011-10-14
902,295.00,286.50,289.00,KFX.L,293.00,50800,293.00,2011-10-13
903,289.75,282.00,282.00,KFX.L,289.00,45300,289.00,2011-10-12
904,291.25,285.75,288.25,KFX.L,288.00,23800,288.00,2011-10-11
905,292.25,279.50,282.25,KFX.L,291.50,19700,291.50,2011-10-10
906,284.25,276.00,279.75,KFX.L,280.00,212000,280.00,2011-10-07
907,275.00,262.00,262.00,KFX.L,275.00,68300,275.00,2011-10-06
908,266.00,258.25,259.00,KFX.L,262.00,59300,262.00,2011-10-05
909,273.00,256.00,273.00,KFX.L,256.00,63800,256.00,2011-10-04
910,280.948,275.00,278.75,KFX.L,277.50,38100,277.50,2011-10-03
911,290.00,278.25,288.00,KFX.L,288.50,135300,288.50,2011-09-30
912,292.25,286.50,292.00,KFX.L,287.00,5700,287.00,2011-09-29
913,299.37,291.50,298.50,KFX.L,291.50,59800,291.50,2011-09-28
914,302.75,288.50,296.25,KFX.L,298.75,146900,298.75,2011-09-27
915,293.25,283.00,283.00,KFX.L,289.75,84100,289.75,2011-09-26
916,298.00,284.00,295.50,KFX.L,292.25,38800,292.25,2011-09-23
917,296.75,287.75,295.00,KFX.L,291.00,53600,291.00,2011-09-22
918,305.50,296.75,300.00,KFX.L,299.00,158300,299.00,2011-09-21
919,304.50,294.75,304.50,KFX.L,300.00,479100,300.00,2011-09-20
920,314.00,295.00,314.00,KFX.L,297.75,135200,297.75,2011-09-19
921,330.00,305.00,313.50,KFX.L,319.00,1529700,319.00,2011-09-16
922,310.00,284.10,284.10,KFX.L,310.00,357900,310.00,2011-09-15
923,296.00,281.50,290.00,KFX.L,282.10,111100,282.10,2011-09-14
924,298.00,283.00,297.00,KFX.L,283.00,70100,283.00,2011-09-13
925,310.30,295.80,306.50,KFX.L,296.10,380400,296.10,2011-09-12
926,312.80,295.50,295.50,KFX.L,309.30,699100,309.30,2011-09-09
927,301.60,295.60,297.50,KFX.L,299.00,391300,299.00,2011-09-08
928,302.50,281.30,287.80,KFX.L,300.00,479100,300.00,2011-09-07
929,287.00,261.90,275.00,KFX.L,284.60,177300,284.60,2011-09-06
930,335.00,272.00,335.00,KFX.L,274.50,1607700,274.50,2011-09-05
931,340.00,328.00,330.10,KFX.L,331.00,117300,331.00,2011-09-02
932,340.70,331.60,340.40,KFX.L,335.30,107100,335.30,2011-09-01
933,342.70,331.70,338.40,KFX.L,341.00,93500,341.00,2011-08-31
934,337.60,323.80,337.60,KFX.L,330.00,476400,330.00,2011-08-30
935,332.00,318.70,327.90,KFX.L,330.20,917800,330.20,2011-08-26
936,322.856,316.20,316.80,KFX.L,319.50,90300,319.50,2011-08-25
937,318.10,312.00,318.10,KFX.L,317.60,38900,317.60,2011-08-24
938,318.80,308.00,308.00,KFX.L,312.00,48300,312.00,2011-08-23
939,314.90,303.00,314.90,KFX.L,303.00,286900,303.00,2011-08-22
940,311.20,295.20,307.60,KFX.L,306.50,168400,306.50,2011-08-19
941,327.90,300.60,327.90,KFX.L,304.00,850800,304.00,2011-08-18
942,321.50,315.20,320.00,KFX.L,320.50,223000,320.50,2011-08-17
943,320.40,313.40,320.40,KFX.L,315.10,398900,315.10,2011-08-16
944,326.20,318.00,318.00,KFX.L,322.00,381700,322.00,2011-08-15
945,317.00,303.50,307.00,KFX.L,317.00,104400,317.00,2011-08-12
946,306.00,282.90,293.00,KFX.L,306.00,177300,306.00,2011-08-11
947,300.80,279.10,279.30,KFX.L,290.00,142100,290.00,2011-08-10
948,276.10,248.278,270.00,KFX.L,270.50,482900,270.50,2011-08-09
949,304.20,273.40,302.00,KFX.L,277.00,257600,277.00,2011-08-08
950,315.00,295.00,300.90,KFX.L,303.10,439000,303.10,2011-08-05
951,320.20,302.70,310.00,KFX.L,305.30,1328700,305.30,2011-08-04
952,326.40,300.00,322.70,KFX.L,310.00,1468400,310.00,2011-08-03
953,335.00,321.00,325.00,KFX.L,327.00,189900,327.00,2011-08-02
954,370.20,326.70,360.00,KFX.L,333.00,901600,333.00,2011-08-01
955,393.00,362.00,393.00,KFX.L,362.00,557900,362.00,2011-07-29
956,452.00,393.00,452.00,KFX.L,393.00,265600,393.00,2011-07-28
